,name,album,artist,release_date,length,popularity,track_id,mode,acousticness,danceability,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,duration_ms,time_signature,genre
778,These Days,Spring EP,Wallows,2018-04-06,202626,72,4gZDCOFuLCxCRWNhSEcOtJ,1,0.0398,0.655,0.6679999999999999,0.0302,0.0759,0.867,-6.733,0.0272,93.00299999999999,202627,4,"['indie pop', 'modern rock', 'rock']"
779,Mama,Blue,Jonas Blue,2018-11-09,184133,72,7jEyX4bqaCSdMN4D4JNnVj,0,0.101,0.738,0.794,0.0,0.0533,0.5660000000000001,-4.118,0.0416,104.014,184134,4,"['dance pop', 'edm', 'pop', 'tropical house', 'uk dance']"
780,Don't Let Me Go (Remake) - Radio Edit,Don't Let Me Go (Remake),Dubdogz,2018-11-16,171549,52,5WfJIIeRKbfaIUI5YUfRL0,0,0.00683,0.684,0.6679999999999999,0.000193,0.318,0.357,-6.297000000000001,0.0459,123.971,171549,4,"['brazilian bass', 'brazilian edm']"
781,Spotlight,Spotlight,Marshmello,2018-01-12,177600,75,6VrCmhRBFnuGKmtNfk4jDs,1,0.0145,0.546,0.8220000000000001,0.0,0.742,0.615,-4.483000000000001,0.151,150.06,177600,4,"['chicago rap', 'melodic rap']"
782,Drip Too Hard (Lil Baby & Gunna),Drip Harder,Lil Baby,2018-10-05,145542,82,78QR3Wp35dqAhFEc2qAGjE,0,0.0852,0.897,0.662,0.0,0.534,0.389,-6.903,0.292,112.511,145543,4,['brooklyn drill']
783,Coisas da Vida - Dennis DJ Remix,Dennis DJ Apresenta: Funk Now! Vol. 3,Dennis DJ,2018-10-26,158622,51,02DtcFZ1QSbFGVNP9YFl8Z,1,0.5479999999999999,0.8809999999999999,0.37,0.0,0.0938,0.291,-9.045,0.107,140.058,158622,4,"['brazilian edm', 'funk carioca', 'funk das antigas']"
784,I Love It (& Lil Pump),I Love It,Kanye West,2018-09-07,127946,75,4S8d14HvHb70ImctNgVzQQ,1,0.0114,0.9009999999999999,0.522,0.0,0.259,0.329,-8.304,0.33,104.053,127947,4,"['chicago rap', 'rap']"
785,Tudo que sonhamos,Tudo que sonhamos,UM44K,2018-12-28,149666,51,1umg63iFtVHFgkapPsKjId,1,0.6920000000000001,0.722,0.449,0.0,0.12,0.3720000000000001,-7.69,0.0345,115.025,149666,4,"['funk carioca', 'nova mpb', 'pop rap brasileiro', 'sertanejo pop']"
786,Reasons For Being,Reasons For Being,Deep Watch,2018-12-14,176390,64,5tY0sWgi6v0UEibwYjfWlL,0,0.98,0.141,0.0282,0.9059999999999999,0.104,0.0658,-30.003,0.0454,145.22,176391,3,"['background music', 'focus']"
787,No Brainer,No Brainer,DJ Khaled,2018-07-27,260000,73,5WvAo7DNuPRmk4APhdPzi8,1,0.0733,0.552,0.76,0.0,0.0865,0.639,-4.706,0.342,135.702,260000,5,"['dance pop', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
788,Fetiche,Trip,Maquiny,2018-11-01,270588,51,7LhRcnNZ2xDV3CKMGxQPZn,1,0.309,0.5720000000000001,0.608,0.0,0.137,0.315,-7.8,0.239,119.805,270588,4,"['brazilian hip hop', 'rap baixada fluminense', 'trap carioca']"
789,Pra Sempre Seu Homem / Você Virou Saudade - Ao Vivo,No Pelo (Ao Vivo),Hugo & Guilherme,2018-01-12,215092,51,3PXkTRSeFeXhvwmBS0ib1O,1,0.5670000000000001,0.598,0.6890000000000001,0.0,0.236,0.732,-3.907,0.123,90.206,215092,4,['sertanejo pop']
790,High On Life (feat. Bonn),High On Life (feat. Bonn),Martin Garrix,2018-07-29,230761,73,4ut5G4rgB1ClpMTMfjoIuy,0,0.0129,0.414,0.486,0.0,0.111,0.368,-6.431,0.0311,128.038,230762,4,"['big room', 'dance pop', 'edm', 'electro house', 'pop', 'progressive house', 'tropical house']"
791,FAKE LOVE,Love Yourself 結 'Answer',BTS,2018-08-24,242333,74,5Sn2fm8aisVlR7S6u1KW57,0,0.00267,0.557,0.7190000000000001,0.0,0.306,0.344,-4.515,0.0372,77.501,242334,4,"['k-pop', 'k-pop boy group']"
792,Apaga a Luz (feat. Olívia),Apaga a Luz (feat. Olívia),Nicolas Candido,2018-11-09,216446,51,4crctLJMKJekuqQ7cQLpHV,0,0.815,0.61,0.42,0.0,0.123,0.5529999999999999,-10.889,0.0462,96.31299999999999,216446,4,"['indie curitibano', 'nova mpb']"
793,Rap do Gaara: Acho Que Eu Sou um Monstro... (NERD HITS),Rap do Gaara: Acho Que Eu Sou um Monstro... (NERD HITS),7 Minutoz,2018-08-26,190033,51,591KViGluLG4D0Z7GhsXzw,0,0.866,0.539,0.407,0.0,0.11,0.359,-8.649,0.0337,144.002,190034,4,['nerdcore brasileiro']
794,Bad Boy,The Perfect Red Velvet - The 2nd Album Repackage,Red Velvet,2018-01-29,210817,71,5GKwq4sO5ZHKuWaDmdwMQc,1,0.191,0.7140000000000001,0.736,0.0,0.0553,0.8140000000000001,-3.801,0.0457,149.985,210818,4,"['k-pop', 'k-pop girl group']"
795,With Me,With Me,Bruno Martini,2018-01-26,197540,52,2cGltEGxVvnMAirIL4BQ6f,1,0.363,0.7,0.9059999999999999,0.000958,0.166,0.288,-5.188,0.0391,123.994,197540,4,"['brazilian edm', 'edm', 'pop nacional']"
796,Nice For What,Scorpion,Drake,2018-06-29,210746,78,3CA9pLiwRIGtUBiMjbZmRw,1,0.0891,0.585,0.909,9.7e-05,0.119,0.758,-6.474,0.0707,93.37200000000001,210747,4,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']"
797,Dancing In The Moonlight (feat. NEIMY),Dancing In The Moonlight (feat. NEIMY),Jubël,2018-06-22,164009,78,4GSDkZt7GcmzBWmsMcpaVO,0,0.27,0.659,0.615,0.0,0.187,0.193,-5.865,0.0644,119.843,164010,4,"['deep house', 'deep tropical house', 'edm', 'new french touch', 'tropical house']"
798,Happy Now,Happy Now,Zedd,2018-07-18,207029,75,4keoy2fqgwGnbWlm3ZVZFa,1,0.579,0.503,0.741,1.49e-06,0.0712,0.458,-5.127999999999999,0.047,88.335,207030,3,"['complextro', 'dance pop', 'edm', 'electro house', 'electropop', 'german techno', 'pop', 'post-teen pop', 'tropical house']"
799,Mundo de Ilusões - Ao Vivo,Mundo de Ilusões (Ao Vivo),Gusttavo Lima,2018-05-11,185781,51,3UxbT06Mz8aTJbHYYIxwkI,1,0.496,0.758,0.925,0.0,0.379,0.775,-3.495,0.0548,142.008,185781,4,"['pop nacional', 'sertanejo universitario']"
800,Palavras No Corpo,A Pele do Futuro,Gal Costa,2018-09-28,239560,51,1WhWizm70M63k5UVIHX1Fe,1,0.5539999999999999,0.564,0.416,0.00145,0.11,0.344,-6.813,0.0423,179.728,239560,3,"['adult standards', 'bossa nova', 'brazilian classical', 'brazilian jazz', 'latin classical', 'mpb', 'violao']"
801,Ain't Nobody (Loves Me Better) (feat. Jasmine Thompson),I,Felix Jaehn,2018-02-16,186146,73,3c8iiZGfEammKJuWTErE5x,0,0.672,0.778,0.5660000000000001,0.000197,0.0698,0.479,-6.959,0.0311,117.971,186147,4,"['dance pop', 'edm', 'electropop', 'pop', 'pop edm', 'post-teen pop', 'tropical house']"
802,goodnight n go,Sweetener,Ariana Grande,2018-08-17,189506,70,14kYOiFVPb7E7NfFbqhdln,1,0.0217,0.708,0.454,0.0,0.073,0.24,-7.07,0.0395,110.963,189507,4,"['dance pop', 'pop', 'post-teen pop']"
803,ETERNO,O MENINO QUE QUERIA SER DEUS,Djonga,2018-03-16,226389,51,2YskSejLUmb5lvghVyTdsa,0,0.249,0.705,0.615,0.0,0.415,0.561,-7.154,0.551,69.762,226390,5,"['brazilian hip hop', 'funk carioca', 'pop rap brasileiro']"
804,Nicole Bahls,Nicole Bahls,MC Igu,2018-12-31,236414,51,4RJyGUzds4e11hAFJmavOY,1,0.113,0.85,0.718,0.0,0.283,0.7120000000000001,-6.846,0.318,130.053,236415,4,"['brazilian hip hop', 'trap brasileiro']"
805,O Resto É Resto - Ao Vivo,O Embaixador (ao Vivo),Gusttavo Lima,2018-10-26,172441,51,2PbQHe7hjLha67hBDlGkrh,1,0.193,0.635,0.657,0.0,0.9209999999999999,0.677,-3.789,0.211,147.966,172442,4,"['pop nacional', 'sertanejo universitario']"
806,Love Of My Life - Live At Rock In Rio,Bohemian Rhapsody (The Original Soundtrack),Queen,2018-10-19,268703,62,6Am82YdURCRXRvoVUObzzG,1,0.807,0.228,0.563,8.63e-06,0.809,0.0713,-11.962,0.0953,111.7,268703,5,"['pop', 'pop rap']"
807,Solta a batida,Solta a batida,Ludmilla,2018-02-02,169811,52,4yjljBusKH0hgsIzHlF85T,0,0.0211,0.853,0.8220000000000001,0.00886,0.167,0.79,-4.565,0.111,105.991,169811,4,['pagode']
808,Meio Caminho Andado,Meio Caminho Andado,Enzo Rabelo,2018-06-08,151299,51,3tQfzpbYIptOj4wQkvr8ln,1,0.484,0.743,0.664,0.0,0.104,0.746,-4.257,0.0478,131.972,151299,4,['batidao romantico']
809,Envolvimento,Envolvimento,MC Loma e As Gêmeas Lacração,2018-02-02,146526,52,1Wolb8MRcXR2IMMaELTRpE,0,0.447,0.852,0.902,0.0,0.0349,0.965,-4.669,0.159,164.971,146526,4,"['brega funk', 'funk carioca']"
810,Saudade daquilo,Dona de mim,IZA,2018-04-27,178181,51,0A3aV8YiLBoHkxyHgkCVBl,0,0.463,0.6920000000000001,0.772,0.0,0.142,0.398,-4.769,0.0753,132.021,178182,4,"['cali rap', 'oakland hip hop', 'scam rap', 'trap soul', 'underground hip hop', 'vapor trap']"
811,Tempo Perdido,Tempo Perdido,DANNE,2018-03-14,222580,51,0TlC8s4PT0TD9oKGKCaLfJ,0,0.0173,0.68,0.752,0.000789,0.164,0.149,-4.191,0.0312,123.971,222581,4,"['australian pop', 'pop']"
812,Por Covardia Minha - Ao Vivo,O Embaixador (ao Vivo),Gusttavo Lima,2018-10-26,197504,51,39oQaTwoy6v6uGKxpXiWbO,1,0.202,0.8490000000000001,0.7979999999999999,0.0,0.444,0.7609999999999999,-3.001,0.0628,127.939,197504,4,"['pop nacional', 'sertanejo universitario']"
813,Dame Mais,Dame Mais,Tropkillaz,2018-12-13,194840,53,3IqI8boTYbqJKEybByt4T3,1,0.024,0.727,0.8370000000000001,8.14e-05,0.338,0.565,-7.336,0.0671,100.023,194840,4,"['afrofuturismo brasileiro', 'bass trap', 'electronic trap', 'funk carioca', 'pop nacional']"
814,Bebés Profundamente,Música para Dormir Bebé,Canciones De Cuna Para Dormir Bebes,2018-08-09,107833,56,5tZT4sTRqPSNVirmSBOyB7,1,0.995,0.511,0.0447,0.9540000000000001,0.105,0.302,-20.151,0.0489,121.806,107833,3,['musica de fondo']
815,Marlboro Nights,Marlboro Nights,Lonely God,2018-06-28,68522,71,755inykyaG4w22GWAsA3MX,1,0.00237,0.466,0.823,0.000321,0.332,0.782,-6.635,0.311,175.797,68523,4,['modern indie pop']
816,07,Elevate,Sidoka,2018-12-28,221122,51,3Ot04s80MZBhiYP2wHo0is,0,0.44,0.68,0.8759999999999999,0.0,0.128,0.491,-4.472,0.213,127.267,221122,4,"['brazilian hip hop', 'rap mineiro']"
817,Quero Que Tu Vá,Quero Que Tu Vá,Ananda,2018-07-21,139188,52,7ppLcVgxpoWAhAa2c0CN3b,0,0.838,0.6940000000000001,0.504,0.0,0.0681,0.674,-5.297999999999999,0.0994,131.834,139189,4,[]
818,Cancela o Sentimento (feat. Marília Mendonça),Cancela o Sentimento (feat. Marília Mendonça),Marcos & Belutti,2018-04-02,191161,51,0PVjuxjgUJldBATilksYW2,0,0.515,0.797,0.77,0.0,0.0686,0.7959999999999999,-3.765,0.0364,114.954,191162,4,"['sertanejo', 'sertanejo pop', 'sertanejo universitario']"
819,João de Barro,João de Barro,Renato Vianna,2018-07-13,206261,51,4LD7kubpDNyIZlfOTGdzRt,0,0.0841,0.52,0.836,0.0,0.19,0.447,-4.048999999999999,0.0358,128.039,206262,4,['rock gospel brasileiro']
820,"Barulho de Chuva Super Relaxante, Pt. 05",Barulho de Chuva Super Relaxante,Chuva Para Dormir,2018-12-13,88793,51,0Dl9cVMhCQrMFlRMxfPWIf,1,0.136,0.11,0.941,0.97,0.638,0.00266,-27.698,0.0513,93.84299999999999,88793,4,[]
821,Look Alive (feat. Drake),Look Alive (feat. Drake),BlocBoy JB,2018-02-09,181263,76,4qKcDkK6siZ7Jp1Jb4m0aL,1,0.00104,0.922,0.581,5.859999999999999e-05,0.105,0.595,-7.495,0.27,140.022,181263,4,"['pop rap', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap', 'vapor trap']"
822,Candy Paint,beerbongs & bentleys,Post Malone,2018-04-27,227533,77,32lItqlMi4LBhb4k0BaSaC,1,0.64,0.664,0.667,1.22e-06,0.0753,0.381,-5.941,0.154,180.064,227533,4,"['dance pop', 'edm', 'electro house', 'pop', 'pop edm', 'tropical house']"
823,Vou Te Escrever Um Rap - Ao Vivo,Atitude 67 (Ao Vivo),Atitude 67,2018-02-23,190440,51,5x2STIzWAYohcaKuxohIGa,1,0.561,0.7120000000000001,0.823,0.0,0.767,0.765,-6.297999999999999,0.0859,161.885,190440,4,"['funk carioca', 'pop nacional', 'sertanejo pop']"
824,Pensando Bem,Síntese,5 a Seco,2018-02-23,199906,51,0m7belwSddHEXz2mjlWSGi,1,0.248,0.615,0.4379999999999999,1.41e-05,0.108,0.251,-11.005,0.0282,122.878,199907,4,"['nova mpb', 'rock curitibano']"
825,Se Tudo Acaba,O Tempo É Agora,ANAVITÓRIA,2018-08-03,244775,51,1Cep0QO4WaDzPou6P8ogOH,1,0.7340000000000001,0.711,0.352,0.000292,0.104,0.403,-10.729,0.0259,99.96799999999999,244775,4,"['folk brasileiro', 'nova mpb', 'pop lgbtq+ brasileira', 'pop nacional', 'portuguese pop']"
826,Machika,Vibras,J Balvin,2018-05-25,189653,61,7FnHUsFRTMg8VYteFKj3xL,1,0.0481,0.6409999999999999,0.8370000000000001,0.0,0.0897,0.523,-3.356,0.368,211.974,189653,4,"['latin', 'reggaeton', 'reggaeton colombiano']"
827,Eu Te Quero Bem,Eu Te Quero Bem,San Joe,2018-11-02,188906,51,15cesNTlgkJHmDW0wg3kVz,1,0.556,0.7979999999999999,0.617,0.0,0.275,0.517,-4.917,0.0756,117.074,188907,4,"['brazilian hip hop', 'pop rap brasileiro']"
828,"After The Storm (feat. Tyler, The Creator & Bootsy Collins)",Isolation,Kali Uchis,2018-04-06,207454,74,1otG6j1WHNvl9WgXLWkHTo,0,0.301,0.7020000000000001,0.659,0.00201,0.218,0.843,-6.766,0.13,79.64,207455,4,"['hip hop', 'rap']"
829,Melhor Eu Ir - Ao Vivo,Acústico (Ao Vivo),Péricles,2018-08-03,243097,51,2pbmSONpVrMl9OEetkL974,0,0.56,0.529,0.481,0.0,0.0594,0.603,-6.582000000000001,0.0345,131.762,243098,4,[]
830,A Distância Tá Maltratando,A Distância Tá Maltratando,MC G15,2018-08-01,167717,51,0IQhbmEHBKRkITY5ygyLWB,0,0.172,0.7170000000000001,0.584,1.26e-06,0.268,0.6609999999999999,-4.92,0.0333,152.017,167718,4,"['brega funk', 'funk carioca', 'funk das antigas', 'funk ostentacao']"
831,ATÍPICO,O MENINO QUE QUERIA SER DEUS,Djonga,2018-03-16,199952,51,0PnZJZwuVFs6rPlYuFkTpi,0,0.237,0.88,0.652,0.0,0.143,0.392,-4.636,0.345,131.008,199952,4,"['brazilian hip hop', 'funk carioca', 'pop rap brasileiro']"
832,Segue O Plano - Ao Vivo,De Copo Em Copo (Ao Vivo),George Henrique & Rodrigo,2018-04-06,153756,51,4fPT1t2uhxDepW6OFMqvpD,1,0.471,0.741,0.682,0.0,0.381,0.691,-6.028,0.0587,149.981,153756,4,"['sertanejo', 'sertanejo pop', 'sertanejo universitario']"
833,CUTE BUT PSYCHO,CUTE BUT PSYCHO,Manu Gavassi,2018-12-21,161851,51,1xV9mUZeSJzVnO0sdvi7UW,0,0.0714,0.855,0.6709999999999999,0.0,0.126,0.77,-6.745,0.144,125.036,161852,4,"['funk carioca', 'nova mpb', 'pop', 'pop nacional', 'post-teen pop']"
834,Sou Favela,Sou Favela,Various Artists,2018-09-02,209952,54,4r0K5FOCCyuAEb6BsR2ziw,0,0.478,0.593,0.545,0.0,0.0879,0.413,-6.405,0.0995,150.048,209952,4,"['reggaeton', 'reggaeton flow']"
835,911,Can You Keep a Secret?,Ellise,2018-10-12,190000,69,3bHZeMMosfnAS633rWpf09,0,0.5710000000000001,0.698,0.611,5.3e-06,0.0587,0.507,-6.754,0.0686,130.098,190000,4,['pop']
836,Mais Alto - Ao Vivo,Fernandinho Em Casa (ao Vivo),Fernandinho,2018-01-01,270805,51,6WFlB2B6YX9kFUz8V7RWpk,1,0.589,0.545,0.471,4.66e-05,0.117,0.17,-8.102,0.03,138.87,270805,4,"['adoracao', 'brazilian gospel', 'rock gospel brasileiro']"
837,Quarteto Fodástico,Quarteto Fodástico,Perera DJ,2018-12-01,240000,51,2pU1CpdWAAfMQgOljmb1MW,0,0.294,0.805,0.253,0.0,0.0841,0.7120000000000001,-10.066,0.412,120.29,240000,5,"['funk carioca', 'funk ostentacao']"
838,Paradoxo Mítico,Audaz,Filipe Ret,2018-08-17,219553,51,6DlsL19K0YdOzV3AEY1YWo,1,0.05599999999999999,0.863,0.506,0.0,0.138,0.315,-7.564,0.348,124.855,219554,4,"['brazilian hip hop', 'funk carioca', 'pop rap brasileiro']"
839,Cara de Pau / Amor Sem Juízo / Essa Tal Liberdade - Ao Vivo,No Pelo (Ao Vivo),Hugo & Guilherme,2018-01-12,273397,51,6MPLhTJdGy0FrGKZq4Plj7,1,0.812,0.593,0.655,0.0,0.126,0.7290000000000001,-4.511,0.102,141.178,273398,4,['sertanejo pop']
840,A Gente Continua - Acústico,Zé Neto & Cristiano - Acústico,Zé Neto & Cristiano,2018-03-14,126051,51,0OuShHz7Oi531jev235a5d,1,0.309,0.5379999999999999,0.6809999999999999,0.0,0.274,0.774,-4.218,0.0599,93.978,126052,4,['sertanejo pop']
841,Wanting You,Wanting You,Cat Dealers,2018-10-26,178277,51,2kjjBCxBGNgUuMlItu4gS5,1,0.0496,0.741,0.746,0.0017,0.0261,0.123,-6.221,0.0899,123.002,178277,4,"['brazilian edm', 'funk carioca']"
842,Trip,Trip,Maquiny,2018-06-08,253514,51,6rj7LnwiXfEpBU8LyYjr5M,1,0.273,0.7140000000000001,0.5920000000000001,0.0,0.116,0.521,-7.667999999999999,0.0814,110.026,253514,4,"['brazilian hip hop', 'rap baixada fluminense', 'trap carioca']"
843,Arms Around You (feat. Maluma & Swae Lee),Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,2018-10-25,198902,74,2LskIZrCeLxRvCiGP8gxlh,0,0.0302,0.703,0.723,2.06e-06,0.126,0.288,-5.45,0.0412,104.969,198903,4,"['emo rap', 'miami hip hop']"
844,Eu Admito,Eu Admito,Lagum,2018-09-28,121630,51,5reUjAICl1PafacoJ6fEpM,1,0.672,0.773,0.514,1.45e-06,0.35,0.809,-6.117000000000001,0.061,92.01299999999999,121630,4,"['belo horizonte indie', 'brazilian edm', 'funk carioca', 'nova mpb']"
845,Polaroid,Blue,Jonas Blue,2018-11-09,193377,72,49COPp81lGS9Hl9OwKlsKl,0,0.29,0.652,0.898,0.0,0.073,0.472,-4.481,0.0361,114.043,193377,4,"['dance pop', 'edm', 'pop', 'tropical house', 'uk dance']"
846,Eu não vou embora,Eu não vou embora,DJ Zullu,2018-11-16,225586,51,3QtOsthM0N3gRfD3dkqbl4,1,0.0175,0.5579999999999999,0.433,1.08e-06,0.118,0.586,-12.101,0.106,149.938,225587,4,"['funk 150 bpm', 'funk carioca']"
847,1950,1950,King Princess,2018-02-23,225133,76,0CZ8lquoTX2Dkg7Ak2inwA,1,0.648,0.6,0.535,4.7e-06,0.162,0.269,-7.042999999999999,0.107,71.91199999999999,225133,4,"['dance pop', 'electropop', 'indie pop', 'nyc pop', 'pop']"
848,Go Go,Love Yourself 結 'Answer',BTS,2018-08-24,235779,72,1ok4gxOv8cg5WLjWK6TQhD,0,0.171,0.856,0.617,0.0,0.0857,0.759,-5.308,0.0841,136.082,235780,4,"['k-pop', 'k-pop boy group']"
849,CAN'T GET OVER YOU (feat. Clams Casino),BALLADS 1,Joji,2018-10-26,107076,74,39oeKRgsLeynDIbWuXyA47,1,0.684,0.9,0.316,0.0771,0.0853,0.8440000000000001,-8.797,0.332,129.914,107077,4,"['alternative r&b', 'viral pop']"
850,How Long,Voicenotes,Charlie Puth,2018-05-11,200853,72,6wmAHw1szh5RCKSRjiXhPe,0,0.211,0.845,0.561,3.49e-06,0.0383,0.8109999999999999,-5.252999999999999,0.0778,109.974,200853,4,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
851,Toma Tapa Na Cara,Toma Tapa Na Cara,Mc Pedrinho,2018-05-02,160679,51,2KlVQR7qyaFkQZFj3wBqpQ,1,0.722,0.723,0.618,0.0166,0.0913,0.334,-0.016,0.365,129.583,160679,4,"['brazilian edm', 'funk carioca', 'funk ostentacao', 'funk paulista']"
852,Shotgun,Staying at Tamara's,George Ezra,2018-03-23,201287,79,4ofwffwvvnbSkrMSCKQDaC,1,0.286,0.672,0.735,0.0,0.242,0.754,-4.733000000000001,0.0457,115.741,201287,4,"['folk-pop', 'modern rock', 'neo-singer-songwriter', 'pop', 'pop rock']"
853,Nota Dez,Nota Dez,Xand Avião,2018-07-25,190089,51,3NkNyp3fNXylzCd4CYyG2K,0,0.361,0.539,0.622,0.0,0.0666,0.946,-8.505,0.0613,147.205,190089,4,"['forro', 'piseiro']"
854,Grupo bom,Grupo bom,UM44K,2018-11-23,180669,51,7jlGVKeRzOz7fGk6pSiPlb,0,0.685,0.79,0.5660000000000001,0.0,0.0886,0.5870000000000001,-6.402,0.0413,121.948,180669,4,"['funk carioca', 'nova mpb', 'pop rap brasileiro', 'sertanejo pop']"
855,O Tempo É Agora,O Tempo É Agora,ANAVITÓRIA,2018-08-03,223876,51,5X8n5YZVPnFgfZpZ8ZzqBa,1,0.733,0.626,0.513,0.000573,0.102,0.563,-10.065,0.0637,146.922,223877,4,"['folk brasileiro', 'nova mpb', 'pop lgbtq+ brasileira', 'pop nacional', 'portuguese pop']"
856,My Blood,Trench,Twenty One Pilots,2018-10-05,229120,71,5HeKOKc4phmLn8e4I7EkzD,1,0.0563,0.7490000000000001,0.723,0.022,0.0977,0.674,-6.609,0.0432,108.999,229120,4,"['modern rock', 'rock']"
857,Be Here Now,Where Light Pours In,Gustavo Bertoni,2018-08-17,219133,50,1Yezb8mqZ3QYFpl00LAPNS,1,0.8370000000000001,0.57,0.219,0.0112,0.319,0.263,-14.433,0.0305,99.542,219134,4,"['brazilian rock', 'folk brasileiro']"
858,Se Der pra Responder,Se Der pra Responder,1Kilo,2018-04-17,180053,51,6KTanZkEldOaVlNsOfbaxA,1,0.863,0.503,0.413,0.0,0.0903,0.63,-6.447,0.032,101.321,180053,5,"['brazilian edm', 'brazilian hip hop', 'pop rap brasileiro', 'trap brasileiro']"
859,Expectativa - Ao Vivo,O Embaixador (ao Vivo),Gusttavo Lima,2018-10-26,150866,51,5bE0rKr5yk3g7wkLxRwE67,0,0.146,0.809,0.9390000000000001,0.0,0.392,0.763,-2.125,0.0776,94.01899999999999,150867,4,"['pop nacional', 'sertanejo universitario']"
860,Status Que Eu Não Queria - Acústico,Zé Neto & Cristiano - Acústico,Zé Neto & Cristiano,2018-03-14,149764,51,7KShGTrCjujjGb6rqGjd5r,1,0.598,0.698,0.633,0.0,0.205,0.7659999999999999,-4.939,0.0349,117.751,149764,4,['sertanejo pop']
861,Self Care,Swimming,Mac Miller,2018-08-03,345133,78,5bJ1DrEM4hNCafcDd1oxHx,1,0.367,0.52,0.5379999999999999,0.00187,0.119,0.177,-8.109,0.206,141.894,345133,4,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']"
862,Rap da Hinata: Se For por Você... (NERD HITS),Rap da Hinata: Se For por Você... (NERD HITS),7 Minutoz,2018-12-08,190990,51,4nyrVSEqQ6hWvj4mPNs0TI,0,0.8959999999999999,0.256,0.622,0.151,0.0778,0.165,-6.441,0.0335,87.156,190990,4,['nerdcore brasileiro']
863,Jumpsuit,Trench,Twenty One Pilots,2018-10-05,238560,71,1E1uGhNdBe6Dddbgs2KqtZ,0,0.008490000000000001,0.62,0.61,0.162,0.205,0.235,-8.329,0.0373,127.052,238560,4,"['modern rock', 'rock']"
864,Menino Campeiro,Menino Campeiro,Paulinho Mocelin & Coração de Gaiteiro,2018-03-06,201665,50,0bfsOFhILOdgxKKk4H7sBm,1,0.5760000000000001,0.7020000000000001,0.9540000000000001,0.0,0.0805,0.855,-2.362,0.122,174.878,201665,4,"['musica gaucha', 'musica gaucha tradicionalista']"
865,Oceans (Where Feet May Fail),Oceans (Where Feet May Fail),Analaga,2018-11-23,312873,51,1QUEVvbXjEYytdZLmO58uI,1,0.88,0.59,0.351,1.15e-05,0.156,0.173,-10.407,0.0305,125.822,312873,4,"['funk carioca', 'sertanejo pop', 'sertanejo universitario']"
866,Piloto,Piloto,Flora Matos,2018-06-12,197538,51,07DskqQ1NbTiotX1WIV7ob,0,0.97,0.789,0.642,0.8029999999999999,0.106,0.894,-8.631,0.0379,130.021,197538,4,"['afrofuturismo brasileiro', 'brazilian hip hop', 'brazilian reggae', 'rap df', 'rap feminino nacional']"
867,FEFE,DUMMY BOY,6ix9ine,2018-11-27,179404,77,2l8nEO0vsTRCRnGqQty6qx,1,0.08800000000000001,0.9309999999999999,0.387,0.0,0.136,0.376,-9.127,0.412,125.978,179405,4,"['melodic rap', 'pop rap', 'rap']"
868,Saudade,Ambulante,Karol Conká,2018-11-08,151520,51,3AzSGIT3SYFXl1o9c6zdQC,0,0.0621,0.6809999999999999,0.86,0.0,0.127,0.772,-3.785,0.109,158.0,151520,4,"['afrofuturismo brasileiro', 'brazilian hip hop', 'funk carioca', 'indie curitibano', 'pop lgbtq+ brasileira', 'r&b brasileiro', 'rap feminino nacional', 'rap latina']"
869,Try Me,"My Dear Melancholy,",The Weeknd,2018-03-30,221106,71,4ppTAJUbNXELZcoUaL90wo,0,0.596,0.456,0.679,0.000573,0.129,0.107,-5.778,0.064,92.02600000000001,221107,4,"['canadian contemporary r&b', 'canadian pop', 'pop']"
870,Baianidade Nagô,"Anavitória Canta Para Foliões De Bloco, Foliões De Avenida E Não Foliões Também",ANAVITÓRIA,2018-02-02,251659,51,71nJDkBdbSNBVuw6TC9B5v,1,0.838,0.7490000000000001,0.36,7.609999999999999e-05,0.179,0.377,-12.416,0.0325,94.965,251659,4,"['folk brasileiro', 'nova mpb', 'pop lgbtq+ brasileira', 'pop nacional', 'portuguese pop']"
871,Saudades Do Tempo - Acústico / Ao Vivo,Acústico Na Casa Do Lago (Acústico / Ao Vivo),Maneva,2018-09-28,188552,50,24qot8Zn3CZ88z5ZS2EMds,1,0.7879999999999999,0.493,0.366,0.0454,0.795,0.53,-11.803,0.0514,132.889,188553,4,"['brazilian reggae', 'pop nacional']"
872,Seu Anjo,Depois De Um Longo Caminho,Balara,2018-05-25,181266,50,0ch6VdrTw63WZVUx2hjK6I,1,0.0892,0.602,0.521,0.0,0.39,0.853,-6.605,0.0314,170.147,181267,4,['musica triste brasileira']
873,Bassline,Bassline,Bhaskar,2018-11-23,165952,51,6EqxgYwijXfGvc7QAF4TVp,1,0.0253,0.77,0.835,0.665,0.3720000000000001,0.779,-7.268,0.0561,126.033,165952,4,"['brazilian bass', 'brazilian edm']"
